PricePaid,Age,Income,CreditScore,PreviousCarOwned,VehicleType,Brand,Gender,MaritalStatus,Region,PrevCarDoors,NumKids,YearsOwnedPrevCar
58504.08603522434,45.63714722428929,74063.21658313283,774.8646930322607,2,SUV,Dodge,Male,Married,North,3,1,2
48153.92024253744,44.29349670492029,89913.06399156392,661.8900453335308,4,Sedan,Chevy,Female,Single,East,4,0,5
66546.03645608314,43.66834868832147,77630.93117283788,688.7512516823792,2,SUV,Ford,Female,Married,South,4,2,8
53332.866001280694,46.1344326665015,45233.86473599989,706.2714044257424,1,SUV,Dodge,Female,Single,West,2,1,5
67999.60249759996,,97989.59201474307,,4,SUV,Chevy,Male,Single,West,4,1,8
53686.464808243174,26.981261481272135,81016.45127010965,678.1351581428175,2,Sedan,Chevy,Male,Single,East,4,3,7
55830.84864411025,49.54043411463309,73174.3053147715,,1,SUV,Ford,Female,Single,North,2,0,6
47376.39520320147,51.61742300505766,101401.9119651739,786.3483318841791,4,Sedan,Chevy,Male,Single,North,2,2,8
51686.786536655345,42.519788109060435,69801.76593435343,658.3467968271727,1,SUV,Ford,Female,Married,East,3,0,6
60598.75427907382,34.516243803656295,72833.77252864823,782.8194838936173,2,SUV,Dodge,Female,,North,4,2,1
53443.84326377025,24.422828834703623,69823.45919107119,724.7547253730459,1,SUV,Dodge,Female,Married,West,3,1,3
54936.25890838275,40.85807099923388,91144.36927969508,710.1508533508114,3,SUV,Chevy,Female,Single,West,2,3,6
54514.773365777786,26.510496552820285,,727.1493625569116,3,Sedan,Ford,Female,Single,West,3,0,2
46955.40336288488,,,776.1721964941596,3,Sedan,Dodge,Female,,North,2,3,5
41094.266096417574,39.79268471984307,59223.4867873128,568.776946881577,4,Sedan,Ford,Female,Single,East,2,0,2
50798.086613134554,32.36230498811985,69446.4960828621,717.9569688092276,4,SUV,Dodge,Female,Married,North,3,2,1
53941.189274983306,43.45309556164771,59218.735991478985,707.4502617590091,1,SUV,Ford,Male,Married,South,2,3,6
53748.902796127775,38.40704397438126,92405.51732575712,709.2971319397597,4,Sedan,Dodge,Female,Single,West,3,1,2
45396.92471000735,33.9336543377739,51379.089624410946,747.0251974368697,4,Sedan,Ford,Male,Single,North,4,0,3
49197.02590829244,22.950849192710344,98915.56782246681,669.4802188578236,3,Sedan,Dodge,Male,Married,South,3,3,9
42872.70417867119,31.471118741696422,,642.4554513574099,4,Sedan,Chevy,Male,,North,4,1,4
54247.45769273779,,61222.066640474615,630.7874930093487,3,SUV,Ford,Female,Married,West,4,2,6
52823.840361372786,27.74692326485038,68752.7360454021,654.6324882387846,1,SUV,Chevy,Female,Married,North,2,2,6
60749.683609564396,36.70955704757615,,734.371975320123,2,SUV,Dodge,Male,Married,East,3,3,4
55067.146814309526,28.527480088253483,,725.2423990825761,1,SUV,Ford,Female,Married,North,3,3,4
57119.13908055963,38.36257252708785,96186.72340030987,744.1665152524918,1,Sedan,Dodge,Female,Single,South,2,3,4
55203.5991649811,42.404112136686564,92784.28974508736,677.0099851798543,2,Sedan,Dodge,Male,Married,West,4,1,6
53399.54891037361,31.73830045610822,68506.04289876763,679.2317702372947,3,SUV,Chevy,Male,Married,North,4,3,7
57628.043195927035,44.254086294185846,93822.10601616692,782.6861220524719,4,Sedan,Chevy,Male,Single,South,4,0,1
59378.858183451295,,92577.33051691907,750.989124323829,3,SUV,Chevy,Male,Married,South,2,2,8
56493.75070306601,28.878226016037093,72167.4913686916,737.6094061122378,4,Sedan,Dodge,Male,Married,West,4,2,3
55697.343227664904,38.86782702375231,,608.7622720173221,1,SUV,Chevy,Female,,North,3,2,4
50560.67341161974,46.870410918886385,98125.71126970158,797.8848839653648,3,SUV,Chevy,Male,,North,3,1,6
60919.61479908931,48.673995414892666,,695.4028118553696,1,SUV,Ford,Male,Married,East,4,2,2
47185.95997526463,56.123906221575595,93371.75976763853,708.6451395893715,1,Sedan,Ford,Male,Single,West,3,2,9
47565.86957549123,36.2341112518249,113780.76168075154,722.3783630959982,4,Sedan,Chevy,Male,Married,West,2,3,4
58892.17248841585,38.72498681321696,83209.00524468558,708.2265113249701,3,SUV,Chevy,Female,Single,South,4,0,2
44590.49352213471,29.673244709820132,,691.401229326739,1,Sedan,Chevy,Female,Single,South,3,0,5
47817.08435783216,27.46233668008977,95369.0619198849,707.251693194947,4,Sedan,Chevy,Male,Married,West,3,2,5
61158.834738309204,42.28572086327525,104817.31367200508,731.8241851412081,3,SUV,Dodge,Male,,South,2,1,7
55803.06992075157,32.24128500553757,65829.09104226208,742.4399761426756,2,Sedan,Dodge,Female,,East,2,2,5
45849.050515601084,52.3237920001729,71972.12218220059,760.9889432743138,1,Sedan,Ford,Female,Married,South,2,1,9
40961.6729845245,25.376142681326094,59721.44069179367,645.1224064478652,3,Sedan,Chevy,Female,,South,3,1,6
38843.578103994245,,80141.24961616751,672.7041110486931,2,Sedan,Ford,Female,Single,South,4,3,5
53030.72139467069,29.942607611829708,88338.87905736109,742.6477271595688,1,Sedan,Dodge,Female,Married,South,4,2,3
45012.19343981466,31.795515332279166,60766.84073048145,,2,Sedan,Chevy,Male,Single,East,3,1,4
47304.40683085748,45.39112065252031,92006.93280332505,708.0795241068722,1,Sedan,Chevy,Male,Married,South,4,3,6
54565.16974330003,33.241195638920914,,660.70222177202,3,SUV,Dodge,Female,Married,South,3,1,2
48243.08404327798,34.842159324801,66978.1386925341,727.5588084041218,2,SUV,Ford,Female,Married,North,4,0,4
52770.26290160323,31.878416364484313,,657.7460821842581,2,Sedan,Dodge,Female,Married,North,3,1,8
50625.920238801744,57.850297916134416,65622.89162644689,682.021088338726,2,Sedan,Ford,Male,,East,3,2,4
35972.55980879473,33.825136889199904,53947.522841653365,685.4787818289435,3,Sedan,Chevy,Male,Married,West,3,3,5
58680.93717254838,40.51552217432763,,712.3173004677309,1,Sedan,Dodge,Male,Married,South,3,1,5
52680.3238231622,37.98086399718926,73024.46554660278,747.9160987410011,3,Sedan,Dodge,Male,Single,West,3,1,3
61261.747593152446,42.21417061724261,92970.88249765536,,2,SUV,Dodge,Female,Married,South,2,2,7
43966.68497448749,33.85263053034065,87494.86006145205,710.2471225535586,2,Sedan,Chevy,Male,Single,East,4,2,6
34954.936227843624,37.991827654583496,48775.52458827549,,2,Sedan,Chevy,Male,Married,South,2,2,1
53991.5573499695,43.93952008993935,94733.01635083379,828.9806567631565,4,Sedan,Ford,Female,Married,North,4,2,5
42524.17026863199,,,695.7408665217368,3,Sedan,Chevy,Female,Single,South,3,0,1
44425.08309813404,,90504.05263896348,713.6855606462847,2,Sedan,Chevy,Male,Single,East,3,0,2
52070.39605089639,,91107.90635320554,,1,Sedan,Ford,Male,,West,4,1,9
50067.39360618453,46.064926261587395,71284.91878638369,717.6909480452398,1,SUV,Dodge,Female,Single,North,4,2,3
51319.90761215521,40.69876383596483,67849.56969548101,657.6469847973973,3,SUV,Dodge,Female,Single,East,4,1,8
44166.56863116678,10.09398551795464,78186.67042539285,721.928640308395,1,Sedan,Chevy,Female,Married,East,4,3,4
66167.78187839025,44.24291132654463,88798.58037030789,791.0750848167597,3,SUV,Dodge,Female,Married,East,3,0,2
47256.580871601735,36.086695947711355,88421.00412179473,599.540360978882,3,Sedan,Ford,Female,,East,3,1,6
57366.64665959716,37.53725588582461,68433.26028592244,701.6156548993089,2,SUV,Dodge,Female,,North,3,2,8
56221.54356412701,21.026226694771836,66912.61352256587,643.9216934330988,3,Sedan,Chevy,Male,Single,South,3,1,4
54336.796740306876,44.93588485874193,,749.443739437539,2,SUV,Ford,Female,Married,West,2,2,3
48474.58856008192,25.514189531730455,,757.0567287605124,1,Sedan,Dodge,Female,Married,South,3,3,9
53802.74264823834,41.184245459913946,69153.2808893699,693.6173951685367,1,SUV,Dodge,Female,Married,East,4,3,9
60167.80875297094,49.04657481909841,,703.0444962490157,2,SUV,Dodge,Male,Married,North,2,2,9
60285.66540745726,35.306718186824476,100918.12769666259,655.9523238778563,2,SUV,Ford,Male,Single,North,4,1,4
51057.70754601856,52.16051725228441,83975.83360176583,582.111695658734,1,Sedan,Ford,Female,,West,2,0,5
47267.72850435883,32.5300962179282,79843.48029253712,686.4900898653103,3,SUV,Ford,Female,Married,South,2,2,7
55301.61216045446,46.004330767310016,87452.95935713526,689.3146458259716,4,SUV,Ford,Female,Single,East,4,1,4
63907.4694669194,26.952142485414726,96309.2101116372,702.1515200854977,2,SUV,Dodge,Female,Single,East,2,2,5
41730.50762948893,,50737.78859752401,536.0720548381926,2,Sedan,Chevy,Female,Single,West,3,2,7
42794.769926056746,48.7599038257929,,613.7320945824385,4,Sedan,Chevy,Male,Married,East,2,2,2
52716.421561257936,44.683579229637296,,625.8458484106075,2,Sedan,Dodge,Male,,North,3,0,4
43070.76642547309,36.06715863386189,60324.8710154469,704.1549394278702,3,Sedan,Dodge,Female,,South,2,3,6
53476.96167051252,25.97999376571888,71021.67640509023,729.2633434205857,3,Sedan,Ford,Male,Single,East,4,1,8
57973.8627127659,36.09359684780542,51732.97647939541,641.8712274964605,4,SUV,Chevy,Male,Married,South,2,0,8
41158.603821263765,51.103071757481224,88832.68890448567,,4,Sedan,Ford,Male,Married,North,2,0,3
49532.97201027071,41.29961871569115,,671.0551252734607,4,SUV,Ford,Male,Married,East,2,1,1
56598.83069865578,24.469630704875502,78014.34596829259,801.6002426180527,2,SUV,Dodge,Female,Single,South,2,2,2
46582.00713351982,28.75272360580059,75769.62929485789,680.7597174775696,4,Sedan,Ford,Male,Married,East,2,3,9
53485.4571713403,52.5315140085228,83361.29101686043,678.6483450870799,1,SUV,Dodge,Female,Married,East,2,2,3
37337.547081093566,44.87912752127886,38086.65637242182,659.2001557445892,3,Sedan,Chevy,Male,Single,North,4,3,6
55547.93969254709,27.65999879260072,81753.95581586951,604.951106443813,2,SUV,Chevy,Male,Married,East,3,2,1
45403.01542753988,,70873.62419731032,732.324134027051,3,Sedan,Ford,Male,,North,4,1,7
57138.299699070834,,81102.9589082204,686.6783114842635,1,SUV,Ford,Male,Married,North,4,1,5
48401.780497789754,,57308.20188392485,,4,SUV,Chevy,Female,Married,East,3,1,7
49277.14885743511,38.441655099929996,81205.1110550971,709.1182942469588,3,Sedan,Chevy,Male,,South,4,1,6
43803.8879881175,64.51625371836303,94477.67789586319,621.1089830455584,1,Sedan,Chevy,Female,Single,North,3,0,5
60932.12179974997,24.03043924300828,77846.49389698754,788.5285391020462,4,SUV,Dodge,Male,Married,North,2,1,9
49792.1892841755,38.13974336793785,64241.38760052075,608.9695942296748,4,Sedan,Dodge,Female,,North,2,0,3
46781.443500433794,53.11926575331251,64897.0291060003,788.8174741089763,4,Sedan,Ford,Female,Married,East,3,1,9
46469.335013677104,47.49087858300095,83643.6195134286,699.2536483628136,3,Sedan,Ford,Male,Single,South,3,1,5
40601.3062245469,38.512592852008616,83544.66468289621,,2,Sedan,Ford,Female,Married,South,2,3,4
55208.21104697234,38.53651329831803,80348.12974090129,733.5572564439087,2,SUV,Ford,Female,Married,South,3,1,8
55151.92006815072,28.440902175754207,,682.680868429013,2,SUV,Chevy,Female,Single,East,4,1,6
38860.81527522641,37.32344229994447,78044.39963026637,746.5900739017596,1,Sedan,Ford,Male,Married,West,3,2,2
44397.87973065368,42.4344071424013,74026.36375194431,715.3954093513072,4,Sedan,Ford,Female,Single,North,4,0,2
58579.834910336474,51.0511354327409,69286.7844110036,735.6378537035941,1,SUV,Ford,Female,,East,4,0,4
41289.13812548707,33.798243764852444,86362.15365230372,752.0052889741705,3,Sedan,Chevy,Female,,West,2,1,4
60573.77894636573,38.10164871936537,79651.7526171166,691.2847713341438,2,SUV,Ford,Male,Married,South,2,2,2
54783.85267202368,30.507865192433176,94358.12492883403,,3,Sedan,Ford,Male,Married,East,4,0,6
51467.46412404712,42.25325179540505,91752.98070276048,725.895946678575,1,SUV,Chevy,Male,Single,South,2,1,8
69609.44842782164,47.83779450308963,,766.6982758592837,2,SUV,Dodge,Male,Single,East,2,0,2
43307.9049153974,46.296480134298946,83930.70949794468,681.6370954581802,3,Sedan,Ford,Male,Married,West,4,3,8
46522.49179842815,28.298129245576447,60642.19102896178,768.2849949873353,3,Sedan,Ford,Female,Married,West,4,2,4
58231.037039529416,41.46863209456415,,661.3453777392685,3,SUV,Dodge,Female,Single,East,3,0,8
64622.18228204701,33.22687471749812,80139.94245126456,599.6481950393372,3,SUV,Dodge,Female,Single,West,2,0,1
43791.543581526945,50.11050015652833,51258.95917088928,631.758878509734,1,Sedan,Ford,Male,Married,South,4,1,1
39741.48866779696,38.38687277226462,81441.33090478706,683.4060930153134,1,Sedan,Ford,Female,Married,North,3,3,4
54497.697933442294,24.804866617589155,60611.59538125596,713.127419757157,4,SUV,Dodge,Female,Married,North,2,0,2
34940.06029127367,37.80197294392267,62256.24164207252,700.7974151556265,3,Sedan,Ford,Male,,North,2,3,8
46432.189205245064,44.584725691988815,67057.71664252064,739.3354329414611,1,Sedan,Ford,Male,Single,West,2,1,5
51115.99388855227,42.440060631428,74542.40000639013,639.9698414507291,2,Sedan,Dodge,Male,Married,North,2,2,6
46487.2306604552,,55079.57164452809,786.2222551052589,2,Sedan,Chevy,Male,Single,South,4,3,9
61540.37356302801,34.14726610128854,87849.65211920743,767.2656912072079,4,SUV,Dodge,Male,Single,North,3,2,7
44637.57438374283,30.124956017836837,,746.7585958339687,3,Sedan,Dodge,Male,Married,West,3,2,1
57242.255352903354,36.05250379664694,103874.68545840768,763.2580398590751,4,SUV,Chevy,Female,Single,West,4,0,1
60159.14217224465,31.443210334741973,79501.20683279875,622.363914707757,2,SUV,Ford,Female,Single,East,4,1,4
42064.21578852593,49.70085986177315,,,2,Sedan,Ford,Female,Single,North,2,2,1
55676.688179480065,30.988626092683837,62192.03598371053,737.0198213850813,4,SUV,Ford,Male,Single,West,3,1,5
47316.42907013408,41.22284462362201,57272.845633300756,748.3698462339222,3,SUV,Chevy,Female,Married,East,4,3,1
64958.53998616531,,84287.3418362575,742.3445287622193,1,SUV,Dodge,Female,,West,4,0,6
44643.498640406666,49.45667447884911,,722.226835170839,4,Sedan,Chevy,Female,Single,East,3,0,5
63100.820428776555,,84627.74228328472,720.2241315784634,4,SUV,Chevy,Female,Married,West,3,0,2
59119.910116473686,46.95969943281328,100597.86708317249,759.6167438561189,4,Sedan,Dodge,Male,Single,North,3,0,8
55385.500986473075,43.5292834329013,,668.8322986981152,3,SUV,Dodge,Male,,East,2,3,6
50089.23679629449,29.51353853905942,83556.69924353062,718.3443504339873,4,Sedan,Dodge,Female,Married,North,3,2,8
51595.66775654327,,79042.45664714131,672.3501646016142,3,SUV,Chevy,Female,,East,3,2,4
51674.79782939736,31.54309180235051,69240.60061182427,692.3951875469991,1,SUV,Dodge,Female,Married,South,3,2,9
48368.611878635995,,73281.58291480276,566.38328674459,1,SUV,Ford,Male,Single,West,4,1,2
49772.38313795015,40.73329928250636,66518.56989407865,656.4719754969088,4,Sedan,Dodge,Male,,North,3,1,4
43716.865870515656,48.68657240735563,55268.93673549288,678.183735290923,1,Sedan,Chevy,Male,Single,North,3,2,5
58872.736569704575,50.02802734320083,75531.410138724,678.8428018934492,4,SUV,Dodge,Male,Single,West,2,3,9
55319.68521110187,32.74048099700752,91618.33592332952,683.3258444281046,2,SUV,Ford,Female,Single,East,4,1,2
55047.130223832224,40.32074327557187,55668.02228893373,640.7497483166962,1,SUV,Chevy,Male,,South,3,3,8
58472.66560288136,39.8700632131641,,683.3785667345701,2,SUV,Dodge,Female,Single,West,3,3,4
56089.06964166889,36.72212310375785,,754.2707877901938,1,Sedan,Dodge,Male,Single,West,2,0,8
39928.064545610934,,80954.98236017843,685.0720985302843,4,Sedan,Dodge,Female,Married,South,2,3,8
25793.768915214918,51.84755503411057,81075.68022411596,764.9101075447516,3,Sedan,Ford,Male,Married,East,3,3,9
61872.0763885767,40.51971726715501,72206.30400734679,761.625292432581,1,SUV,Dodge,Male,Single,West,3,2,3
51852.14982689198,40.13144788559768,75630.24905002929,670.6476595248249,3,SUV,Dodge,Female,,West,2,2,6
43311.739274294836,31.97222325131404,68046.21789553104,728.4687999153506,4,Sedan,Chevy,Male,Married,East,2,2,4
53723.93023698389,46.752124304135044,75474.5711636876,634.3479162869079,4,SUV,Ford,Male,Married,West,3,0,3
67370.48397077133,29.948924991619847,,647.3048106654182,3,SUV,Dodge,Male,,North,3,1,6
49433.59246932118,44.54905528844682,103218.66000527109,705.5871852038018,1,Sedan,Chevy,Female,,West,2,2,2
55686.27388710723,,83484.24066568048,725.4277343272909,2,SUV,Ford,Female,Single,North,4,3,8
49285.70904610592,35.87484950676431,,780.6684263776141,2,Sedan,Chevy,Female,Single,North,2,3,4
55031.23422270185,,73516.39969844471,691.8553159331095,4,SUV,Ford,Female,Married,North,3,3,8
42374.557973990726,41.85669559044487,,708.7779096773813,4,Sedan,Chevy,Female,Single,South,3,2,8
50132.54646030041,39.6063937518985,66773.56313822001,704.89052476028,4,Sedan,Chevy,Male,Married,South,4,1,8
58110.842978755805,,88660.43537614372,789.6775040291403,2,SUV,Dodge,Female,Married,East,2,1,1
47717.594180838336,40.61781823193521,67590.49348754034,767.1154447208247,4,Sedan,Chevy,Male,,North,2,1,5
36220.522828637506,41.299116726720484,65736.96079928086,719.233785969549,4,Sedan,Ford,Male,Single,West,3,2,6
44424.825248398454,40.602420313437065,66112.3110595484,739.6937427431816,4,Sedan,Ford,Female,,East,2,3,9
45720.87948898331,,64062.314217350126,717.4849929191823,3,Sedan,Ford,Female,,North,4,1,9
62647.826433431874,,91907.77613015278,753.7387005421641,4,Sedan,Dodge,Male,,West,4,0,5
51750.9743911268,,77140.54613792978,743.089462227136,2,SUV,Dodge,Male,Single,North,2,3,3
53180.88713544938,40.972887285392915,,684.8969134666585,3,SUV,Ford,Male,Single,East,4,0,9
58756.778412157444,49.53750259395139,75439.22459785058,704.9721909750831,1,SUV,Chevy,Male,Single,North,2,2,6
55664.37354313124,46.20086589499454,78259.35764587013,708.0925748278839,2,SUV,Ford,Male,,South,3,3,7
43432.43688448616,31.29590464946864,63790.59718385172,707.5925954706735,4,Sedan,Chevy,Male,Single,South,3,3,4
47127.124972068705,38.33372891945605,54156.06588953678,674.6098448953859,1,SUV,Chevy,Male,Single,East,3,2,3
54890.56539506506,36.88663346552812,95077.54077207891,716.8451529157153,1,SUV,Chevy,Male,Married,West,2,1,4
53698.19049240865,39.95651513372816,89820.35614884685,674.547491820384,3,Sedan,Chevy,Male,Single,South,3,0,7
56223.94206277418,39.970186001613,80667.03890795454,670.7392070374182,4,SUV,Chevy,Male,Married,South,3,0,7
57636.846898860036,46.11521669239849,88787.90904993155,694.0628756572258,3,SUV,Ford,Female,,North,3,2,7
58065.04212844787,41.77328363141144,103715.46072646392,713.4718849841937,4,SUV,Ford,Female,Single,North,2,1,7
53797.62726391794,52.305450052085504,,761.2835047390745,4,SUV,Dodge,Male,Married,South,4,3,8
50199.056529434245,42.4100313766236,58199.48913796407,735.5027742631427,3,Sedan,Ford,Male,Single,North,2,0,7
58008.410720720014,31.694094796627233,84922.74931916471,,4,SUV,Chevy,Female,,North,2,2,7
57600.59049067793,35.3271937983178,52997.61045092145,788.632262937492,3,Sedan,Ford,Male,,South,3,0,1
49893.68749642093,46.03789070731759,75569.58980809769,670.731770693194,2,SUV,Chevy,Female,Single,North,4,1,9
53876.4473482224,23.858317354943146,70523.52875458865,735.5614933380566,3,Sedan,Dodge,Female,Married,South,4,2,8
40953.0857125692,26.541195852399547,85108.31676613145,,1,Sedan,Ford,Female,Single,South,4,0,7
44819.23011228419,40.10697207125231,67765.87803364158,712.795473527732,2,Sedan,Ford,Male,Married,East,4,2,7
60262.72026149118,,,744.6401285395044,2,SUV,Ford,Female,Married,East,2,2,1
35106.54644920575,53.07035431954878,63796.747417031555,704.3773643992514,4,Sedan,Chevy,Female,Single,West,3,0,2
51204.834853552864,37.82894252978228,85587.00992058053,733.5398116351428,2,Sedan,Dodge,Female,Single,East,4,1,6
50267.872959666296,50.608286869858844,65003.794340078726,629.1771097935763,2,SUV,Chevy,Female,,East,3,1,6
51815.01915037039,40.72267909768898,83226.81742837309,700.1061949504348,3,SUV,Ford,Female,Married,North,3,2,8
52612.44763852682,24.685850177567694,59780.313199584445,735.4176528635801,2,Sedan,Dodge,Female,Married,South,4,0,7
63095.6736581031,39.919234635216306,74638.29235242873,751.4207945373624,2,SUV,Chevy,Male,,South,4,0,3
59960.165803862976,33.81091875378449,,656.958731731174,2,SUV,Dodge,Male,Married,South,2,0,1
56433.00793758918,49.182308804777406,,695.9095527201905,3,SUV,Chevy,Male,Single,East,2,1,7
59782.97510192345,39.74324739645513,92746.15771676472,646.8407782475372,3,SUV,Dodge,Male,Single,South,2,3,1
53108.56596705009,27.220868934435295,,680.608184494137,2,SUV,Chevy,Female,Single,West,4,3,9
55611.65380627612,25.002851890914407,67424.26109534784,715.7970442650932,2,SUV,Dodge,Male,,South,3,0,5
51335.68430615711,39.79020042585549,77579.73741843675,751.7743777849486,4,Sedan,Ford,Male,Married,South,3,2,9
57807.3406138561,15.797825285402944,84275.94983824954,745.1884394618479,1,SUV,Ford,Female,Married,North,4,2,4
42838.859542962,34.81834710172099,46416.90168497764,711.1380962225672,2,Sedan,Ford,Female,,North,3,3,7
49599.98237205816,42.310303257428416,82834.27566538018,667.4551475324029,1,SUV,Chevy,Female,Single,East,4,3,9
56654.803424699676,29.429834959446417,60902.47240758001,693.032908694394,1,SUV,Dodge,Female,Single,East,3,1,6
56373.862566903306,49.939871569053295,57173.433255589494,826.8595114949125,4,SUV,Ford,Female,Married,West,2,0,6
48238.665001987436,51.91006549750692,83078.65000242653,630.0711734494522,2,SUV,Chevy,Female,Married,East,2,0,2
37859.838680329936,29.832990472480482,95077.54391219208,639.6127957549561,3,Sedan,Chevy,Male,Single,North,3,1,8
43996.019917613005,37.01955825803513,78246.09277219228,708.7575146793307,3,Sedan,Chevy,Male,Married,North,3,0,2
59786.28864662312,49.946931513214714,54668.88972220352,735.339792109541,2,SUV,Dodge,Male,Married,East,2,3,5
47085.248169368155,39.98692465744911,,743.1775186816293,1,Sedan,Dodge,Male,,South,4,2,5
45066.72305948225,26.0552142190098,68725.99237711326,714.4074904862246,3,Sedan,Dodge,Female,Single,West,2,1,4
46201.21840910237,38.56678931435647,77941.45410343104,624.0250632473808,3,Sedan,Dodge,Female,Single,North,2,0,1
58210.64649579977,31.47071677704161,,,1,SUV,Dodge,Female,Married,East,4,1,9
43707.80118295581,,82428.44705165259,611.7125645945531,4,Sedan,Chevy,Female,,East,2,0,4
59222.51120964679,46.059320943245886,89999.592459644,719.7472351324801,4,Sedan,Chevy,Female,Single,South,2,0,6
62746.01707009756,36.86243054734372,80171.16867286433,722.789853018727,3,SUV,Chevy,Female,Single,South,2,0,4
49970.965466416856,41.421480125300405,88471.21038867155,,1,Sedan,Ford,Male,Married,North,4,3,9
64755.354494518775,26.918784230275136,70954.34533462934,640.8509069844467,2,SUV,Dodge,Male,Married,North,3,1,2
55630.80441982867,32.462225414423884,124438.56689891327,659.0526038303798,1,SUV,Chevy,Male,Single,West,2,0,9
41594.75311639489,,83297.7089075438,618.8402650288351,3,Sedan,Dodge,Male,Single,North,4,3,6
37901.605332145824,40.53514652579667,,697.4286022215417,4,Sedan,Ford,Male,Single,West,4,3,8
56328.15539963708,,,858.4119993781305,2,Sedan,Ford,Male,Married,West,3,0,3
50649.337498961155,42.320130884080285,,694.8955848994166,2,SUV,Chevy,Male,Married,West,2,3,5
35854.82817245131,53.14281843029524,65317.37532899571,678.9935775374084,3,Sedan,Ford,Male,Married,South,2,3,8
47549.31235837794,20.011624674007802,,710.8454307045866,4,Sedan,Dodge,Male,Married,West,3,2,9
46143.90820672427,38.117824159809935,,642.477555995607,3,Sedan,Dodge,Male,Married,East,3,3,9
43956.434183122365,56.44781646216389,77302.59457586872,644.2054178531343,1,Sedan,Chevy,Female,Single,North,3,3,9
58775.27129457322,49.56173435560644,101394.41306766304,669.0537442123348,4,SUV,Ford,Male,Single,East,3,1,3
41231.503094796266,53.25372258790191,,744.2510584389265,4,Sedan,Chevy,Male,Single,West,3,2,1
50660.27853879081,39.93235406343509,88984.24423684721,716.6786076268767,1,Sedan,Chevy,Female,,South,3,1,2
48417.992412583655,34.62893584586617,97732.98595130508,692.033074310197,4,Sedan,Dodge,Male,Married,North,3,2,9
55614.977108958345,29.728355403120716,76474.93523134223,737.4432634674669,2,SUV,Chevy,Male,Married,North,2,1,4
64327.68630051715,29.030719083384895,81851.9716475432,785.4309391623026,2,SUV,Dodge,Male,Single,South,3,3,4
54566.085991053915,48.07060562208519,90390.2266658064,736.8085172097487,3,SUV,Chevy,Male,Married,South,4,1,5
57086.02648250571,45.13211050420852,69507.22637681678,649.1030481364859,1,SUV,Dodge,Female,,West,4,0,7
50353.761352891175,39.3342655066964,62787.72426722261,605.8324338851629,2,Sedan,Dodge,Male,Married,West,3,1,7
43210.78069838228,45.081906548516805,94994.72715266318,,4,Sedan,Chevy,Female,Married,South,2,1,6
45432.44945110261,41.42451759052061,,743.4512411868845,4,Sedan,Chevy,Male,Married,West,2,0,7
55762.52909475907,49.622177013994836,67416.15690003683,662.1101257270465,3,SUV,Chevy,Female,,West,3,2,9
67730.01446292813,49.5268675490817,76411.75157521102,740.9188549113578,4,SUV,Ford,Male,Single,North,4,0,7
47835.0399798398,29.341258995151577,82627.98443949815,677.2609506038121,1,Sedan,Chevy,Female,Single,North,4,2,4
51897.303136408475,42.7364598746979,51460.50992656572,719.4026664400924,2,Sedan,Dodge,Female,Single,North,3,0,3
61842.47133488768,23.31133249805918,,735.0539335569382,3,SUV,Dodge,Male,,West,3,3,6
45963.88113532426,41.33020738090596,81126.69305762862,660.8581599948322,3,Sedan,Dodge,Male,Single,West,2,0,3
48383.40828027901,,99826.48621664367,741.1387982607552,2,Sedan,Chevy,Female,Single,West,3,2,2
55022.65444872113,,71715.13024262078,,2,SUV,Ford,Male,Single,East,3,1,6
56471.59217539021,35.83537264539168,95656.76150262388,664.899666163202,1,SUV,Ford,Male,Single,South,4,3,4
51891.01957099719,40.095263772198024,,741.0547281616278,4,Sedan,Dodge,Male,Married,South,2,1,7
46385.85699861189,42.33914916373389,,,4,Sedan,Ford,Male,Single,North,2,2,2
44824.10056525203,37.21396296775165,79214.26873286992,723.0004833230523,2,Sedan,Ford,Female,Single,East,2,1,3
57830.14924793216,28.27711847595328,106398.79988142182,644.8612336465507,4,SUV,Chevy,Male,Single,West,4,1,5
52117.55120647881,39.459927980807414,56407.641035586144,680.796496660258,2,SUV,Dodge,Male,Single,East,4,1,8
48332.110008973614,23.47756433059022,82426.12768246302,734.4516815370937,4,Sedan,Dodge,Male,Married,North,2,3,5
64801.24025355412,37.673585633178554,75633.47155885842,814.1862678392527,2,SUV,Ford,Male,Single,North,3,1,9
52892.59054809474,35.5862638630307,,790.5582052284093,4,Sedan,Dodge,Male,Married,West,3,2,8
53801.98098977027,38.65734326560579,83745.16138905434,676.6035018890111,1,SUV,Chevy,Female,Married,North,4,3,2
54980.505567886656,34.40678022524317,91590.01606953383,667.0443789830769,3,Sedan,Ford,Male,Single,East,4,2,8
39223.207863414464,24.923191618437997,82974.48129872834,786.4967312523514,4,Sedan,Ford,Female,Single,West,2,3,4
43406.2230540563,36.336566794104876,93528.07051494053,730.0346889896676,2,Sedan,Chevy,Male,Single,South,3,0,7
52219.30168379018,49.30820125037319,71235.58211056188,676.6093208176312,1,Sedan,Chevy,Female,Married,West,2,2,7
46783.6576523422,52.61460803988805,74271.71671963457,706.3340650067034,1,Sedan,Chevy,Female,Single,North,4,0,2
52025.11089087109,64.39334278719267,,637.5320663467394,3,SUV,Chevy,Male,Married,East,3,2,1
